repository,pr_number,title,description_length,description_preview,author,state,created_at,merged_at,closed_at,time_to_merge_hours,head_branch,base_branch,labels,milestone,assignees,reviews_count,approvals_count,changes_requested_count,unique_reviewers,comments_count,commits_count,files_changed,total_reactions,additions,deletions,net_lines,url,enhancement_failed
vinted/dataverse-vintedgo-dbt,3269,feat: add tests on invoice from/to country for boxnow-hr,4972,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* intention is to use from/...",jeremychia,CLOSED,2024-12-30T14:34:30Z,,2024-12-30T15:56:57Z,,VGOFIN-828-add-tests-on-invoice-from-to-country-for-boxnow-hr,main,vgo_finance,,,0,0,0,,2,1,1,0,24,6,18,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3269,False
vinted/dataverse-vintedgo-dbt,3268,feat: add tests on invoice from/to country for alfred24,4968,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* intention is to use from/...",jeremychia,CLOSED,2024-12-30T14:21:53Z,,2024-12-30T15:56:45Z,,VGOFIN-827-add-tests-on-invoice-from-to-country-for-alfred-24,main,vgo_finance,,,0,0,0,,2,1,1,0,29,3,26,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3268,False
vinted/dataverse-vintedgo-dbt,3265,feat: test on delivery_type_code in dim_prep_shipment_legs_information,5289,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* originating from @jsakaly...",jeremychia,MERGED,2024-12-30T13:23:43Z,2024-12-30T14:26:22Z,2024-12-30T14:26:22Z,1.0441666666666667,VGOFIN-826-accepted-values-test-on-dim-prep-shipment-legs-information,main,vgo_finance,,,1,1,0,jsakalyte,2,6,1,0,10,1,9,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3265,False
vinted/dataverse-vintedgo-dbt,3264,feat: add reporting adjustment columns to mart_d2c_invoice_cost_and_revenue,4765,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* a comprehensive mapping t...",jeremychia,MERGED,2024-12-30T12:05:14Z,2024-12-30T13:11:26Z,2024-12-30T13:11:26Z,1.1033333333333333,VGOFIN-822-mapping-reporting-carrier-code-for-d-2-c-invoice-cost-and-revenue,main,vgo_finance,,,1,1,0,jsakalyte,2,1,2,0,30,1,29,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3264,False
vinted/dataverse-vintedgo-finance,43,chore: adjust waiting time between tasks,579,"* ~as report URLs expire in 30 seconds, changes retry interval to 10 seconds, to have a better possibility of retrieving the report when it is available.~ mimics previous setting for retry intervals:...",jeremychia,MERGED,2024-12-30T11:18:46Z,2024-12-30T11:57:44Z,2024-12-30T11:57:44Z,0.6494444444444445,VGOFIN-821-2024-12-30-fix-issues-easypost-ingestor,main,,,,2,1,0,geoevl|jeremychia,6,3,1,0,23,9,14,https://github.com/vinted/dataverse-vintedgo-finance/pull/43,False
vinted/dataverse-vintedgo-dbt,3259,fix: add measure for sum_count_fallback_price,39,adds measure which was omitted in #3249,jeremychia,MERGED,2024-12-27T22:30:00Z,2024-12-30T08:16:18Z,2024-12-30T08:16:18Z,57.77166666666667,fix-missing-sum,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,4,0,4,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3259,False
vinted/dataverse-vintedgo-dbt,3256,chore: change names to remove dash in reporting route mapping,5322,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

| current | to change to |...",jeremychia,MERGED,2024-12-27T12:55:41Z,2024-12-27T15:01:43Z,2024-12-27T15:01:43Z,2.1005555555555557,VGOFIN-820-change-names-of-reporting-carrier-to-remove-dash,main,vgo_finance,,,1,1,0,jsakalyte,2,2,1,0,81,0,81,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3256,False
vinted/dataverse-vintedgo-finance,42,fix: easypost ingestor files,281,"* no infinite recursion (set a limit) - there is a problem now with an infinite loop that runs for 12 hours before being terminated.
* lengthen time between retries - give more time for retries.
* c...",jeremychia,MERGED,2024-12-27T10:13:16Z,2024-12-27T11:08:39Z,2024-12-27T11:08:39Z,0.9230555555555555,VGOFIN-817-2024-12-27-easypost-ingestor-fixes,main,,,,1,1,0,jsakalyte,6,3,2,0,14,6,8,https://github.com/vinted/dataverse-vintedgo-finance/pull/42,False
vinted/dataverse-vintedgo-dbt,3252,chore: change time of vgo_finance_test_highfreq_lowimpact DAG run,482,"* consecutive DAG failures in [#dataverse-vintedgo](https://vinted.slack.com/archives/C041KP1LXGS/p1735110240215969) were because logs terminated.
* suspecting that the cluster load at 07 UTC is heav...",jeremychia,MERGED,2024-12-27T08:15:23Z,2024-12-27T11:21:38Z,2024-12-27T11:21:38Z,3.1041666666666665,VGOFIN-816-adjust-time-of-high-freq-low-impact-dag,main,vgo_finance|DAGs,,,1,1,0,jsakalyte,2,1,1,0,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3252,False
vinted/dataverse-vintedgo-dbt,3249,feat: add measures to dbt yaml for: mart_vgo_finance_unmatched_price_list_test_failures,0,,jeremychia,MERGED,2024-12-24T11:14:09Z,2024-12-27T22:09:35Z,2024-12-27T22:09:36Z,82.92388888888888,VGOFIN-815-migrate-measure-from-lkml-to-dbt-mart-vgo-finance-unmatched-price-list-test-failures,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,63,9,54,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3249,False
vinted/dataverse-vintedgo-looker,1381,feat: remove custom content tag from measures in mart_vgo_finance_unmatched_price_list_test_failures,0,,jeremychia,MERGED,2024-12-24T11:13:53Z,2024-12-27T21:55:27Z,2024-12-27T21:55:27Z,82.69277777777778,VGOFIN-815-migrate-measure-from-lkml-to-dbt-mart-vgo-finance-unmatched-price-list-test-failures,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,31,-30,https://github.com/vinted/dataverse-vintedgo-looker/pull/1381,False
vinted/dataverse-vintedgo-looker,1379,feat: remove custom content tag from measures in mart_unmatched_invoice_rows,1,…,jeremychia,MERGED,2024-12-24T11:00:34Z,2024-12-27T21:20:49Z,2024-12-27T21:20:49Z,82.3375,VGOFIN-813-migrate-measure-from-lkml-to-dbt-mart-unmatched-invoice-rows,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,28,-27,https://github.com/vinted/dataverse-vintedgo-looker/pull/1379,False
vinted/dataverse-vintedgo-dbt,3248,feat: add measures to dbt yaml for: mart_unmatched_invoice_rows,0,,jeremychia,MERGED,2024-12-24T11:00:27Z,2024-12-27T21:40:47Z,2024-12-27T21:40:47Z,82.67222222222222,VGOFIN-813-migrate-measure-from-lkml-to-dbt-mart-unmatched-invoice-rows,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,52,18,34,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3248,False
vinted/dataverse-vintedgo-looker,1378,feat: remove custom content tag from measures in mart_uncategorised_invoice_rows,0,,jeremychia,MERGED,2024-12-24T10:55:53Z,2024-12-27T21:13:25Z,2024-12-27T21:13:25Z,82.29222222222222,VGOFIN-812-migrate-measure-from-lkml-to-dbt-mart-uncategorised-invoice-rows,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,25,-24,https://github.com/vinted/dataverse-vintedgo-looker/pull/1378,False
vinted/dataverse-vintedgo-dbt,3247,feat: add measures to dbt yaml for: mart_uncategorised_invoice_rows,0,,jeremychia,MERGED,2024-12-24T10:55:43Z,2024-12-27T21:19:52Z,2024-12-27T21:19:52Z,82.4025,VGOFIN-812-migrate-measure-from-lkml-to-dbt-mart-uncategorised-invoice-rows,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,47,13,34,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3247,False
vinted/dataverse-vintedgo-looker,1377,feat: remove custom content tag from measures in mart_shipment_legs_revenue_recognition,0,,jeremychia,MERGED,2024-12-24T10:53:25Z,2024-12-27T17:45:06Z,2024-12-27T17:45:06Z,78.86138888888888,VGOFIN-811-migrate-measure-from-lkml-to-dbt-mart-shipment-legs-revenue-recognition,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,178,-177,https://github.com/vinted/dataverse-vintedgo-looker/pull/1377,False
vinted/dataverse-vintedgo-dbt,3246,feat: add measures to dbt yaml for: mart_shipment_legs_revenue_recognition,0,,jeremychia,MERGED,2024-12-24T10:53:17Z,2024-12-27T17:56:39Z,2024-12-27T17:56:39Z,79.05611111111111,VGOFIN-811-migrate-measure-from-lkml-to-dbt-mart-shipment-legs-revenue-recognition,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,1491,324,1167,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3246,False
vinted/dataverse-vintedgo-looker,1376,feat: remove custom content tag from measures in mart_shipment_legs_invoice_cost_and_revenue,0,,jeremychia,MERGED,2024-12-24T10:49:52Z,2024-12-27T17:17:48Z,2024-12-27T17:17:48Z,78.46555555555555,VGOFIN-810-migrate-measure-from-lkml-to-dbt-mart-shipment-legs-invoice-cost-and-revenue,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,183,-182,https://github.com/vinted/dataverse-vintedgo-looker/pull/1376,False
vinted/dataverse-vintedgo-dbt,3245,feat: add measures to dbt yaml for: mart_shipment_legs_invoice_cost_and_revenue,0,,jeremychia,MERGED,2024-12-24T10:49:35Z,2024-12-27T17:30:14Z,2024-12-27T17:30:14Z,78.6775,VGOFIN-810-migrate-measure-from-lkml-to-dbt-mart-shipment-legs-invoice-cost-and-revenue,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,1609,276,1333,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3245,False
vinted/dataverse-vintedgo-dbt,3244,feat: add measures to dbt yaml for: mart_shipment_legs_customer_invoices,0,,jeremychia,MERGED,2024-12-24T10:45:38Z,2024-12-27T16:31:00Z,2024-12-27T16:31:00Z,77.75611111111111,VGOFIN-809-migrate-measure-from-lkml-to-dbt-mart-shipment-legs-customer-invoices,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,263,76,187,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3244,False
vinted/dataverse-vintedgo-looker,1375,feat: remove custom content tag from measures in mart_shipment_legs_customer_invoices,0,,jeremychia,MERGED,2024-12-24T10:45:13Z,2024-12-27T17:41:22Z,2024-12-27T17:41:22Z,78.93583333333333,VGOFIN-809-migrate-measure-from-lkml-to-dbt-mart-shipment-legs-customer-invoices,main,views|vgo_finance,,,1,1,0,jsakalyte,0,2,1,0,1,35,-34,https://github.com/vinted/dataverse-vintedgo-looker/pull/1375,False
vinted/dataverse-vintedgo-looker,1374,feat: remove custom content tag from measures in mart_shipment_legs_cancelled_and_invoiced,0,,jeremychia,MERGED,2024-12-24T10:39:23Z,2024-12-27T16:16:26Z,2024-12-27T16:16:26Z,77.6175,VGOFIN-808-migrate-measure-from-lkml-to-dbt-mart-shipment-legs-cancelled-and-invoiced,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,33,-32,https://github.com/vinted/dataverse-vintedgo-looker/pull/1374,False
vinted/dataverse-vintedgo-dbt,3243,feat: add measures to dbt yaml for: mart_shipment_legs_cancelled_and_invoiced,0,,jeremychia,MERGED,2024-12-24T10:39:12Z,2024-12-27T16:20:02Z,2024-12-27T16:20:02Z,77.68055555555556,VGOFIN-808-migrate-measure-from-lkml-to-dbt-mart-shipment-legs-cancelled-and-invoiced,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,113,50,63,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3243,False
vinted/dataverse-vintedgo-dbt,3242,feat: add measures to dbt yaml for: mart_service_now_claim_eligible_and_carrier_invoices,0,,jeremychia,MERGED,2024-12-24T10:35:52Z,2024-12-27T16:07:07Z,2024-12-27T16:07:07Z,77.52083333333333,VGOFIN-807-migrate-measure-from-lkml-to-dbt-mart-service-now-claim-eligible-and-carrier-invoices,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,223,28,195,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3242,False
vinted/dataverse-vintedgo-looker,1373,feat: remove custom content tag from measures in mart_service_now_claim_eligible_and_carrier_invoices,0,,jeremychia,MERGED,2024-12-24T10:35:38Z,2024-12-27T16:05:04Z,2024-12-27T16:05:04Z,77.49055555555556,VGOFIN-807-migrate-measure-from-lkml-to-dbt-mart-service-now-claim-eligible-and-carrier-invoices,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,29,-28,https://github.com/vinted/dataverse-vintedgo-looker/pull/1373,False
vinted/dataverse-vintedgo-looker,1372,feat: remove custom content tag from measures in mart_relabelling_invoice_rows,0,,jeremychia,MERGED,2024-12-24T09:50:06Z,2024-12-27T15:54:18Z,2024-12-27T15:54:18Z,78.07,VGOFIN-806-migrate-measure-from-lkml-to-dbt-mart-relabelling-invoice-rows,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,40,-39,https://github.com/vinted/dataverse-vintedgo-looker/pull/1372,False
vinted/dataverse-vintedgo-dbt,3237,feat: add measures to dbt yaml for: mart_relabelling_invoice_rows,0,,jeremychia,MERGED,2024-12-24T09:49:53Z,2024-12-27T15:55:36Z,2024-12-27T15:55:36Z,78.09527777777778,VGOFIN-806-migrate-measure-from-lkml-to-dbt-mart-relabelling-invoice-rows,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,117,44,73,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3237,False
vinted/dataverse-vintedgo-dbt,3236,feat: add measures to dbt yaml for: mart_invoice_totals_verification,0,,jeremychia,MERGED,2024-12-24T09:44:34Z,2024-12-27T15:44:40Z,2024-12-27T15:44:40Z,78.00166666666667,VGOFIN-805-migrate-measure-from-lkml-to-dbt-mart-invoice-totals-verification,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,229,48,181,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3236,False
vinted/dataverse-vintedgo-looker,1371,feat: remove custom content tag from measures in mart_invoice_totals_verification,0,,jeremychia,MERGED,2024-12-24T09:44:26Z,2024-12-27T15:32:14Z,2024-12-27T15:32:14Z,77.79666666666667,VGOFIN-805-migrate-measure-from-lkml-to-dbt-mart-invoice-totals-verification,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,41,-40,https://github.com/vinted/dataverse-vintedgo-looker/pull/1371,False
vinted/dataverse-vintedgo-looker,1370,feat: remove custom content tag from measures in mart_invoice_rows_purchase_price_validation,0,,jeremychia,MERGED,2024-12-24T09:41:57Z,2024-12-27T15:25:15Z,2024-12-27T15:25:15Z,77.72166666666666,VGOFIN-804-migrate-measure-from-lkml-to-dbt-mart-invoice-rows-purchase-price-validation,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,77,-76,https://github.com/vinted/dataverse-vintedgo-looker/pull/1370,False
vinted/dataverse-vintedgo-dbt,3235,feat: add measures to dbt yaml for: mart_invoice_rows_purchase_price_validation,0,,jeremychia,MERGED,2024-12-24T09:40:21Z,2024-12-27T15:33:28Z,2024-12-27T15:33:28Z,77.88527777777777,VGOFIN-804-migrate-measure-from-lkml-to-dbt-mart-invoice-rows-purchase-price-validation,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,579,163,416,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3235,False
vinted/dataverse-vintedgo-looker,1369,feat: remove custom content tag from measures in mart_historic_shipment_legs_revenue_recognition,0,,jeremychia,MERGED,2024-12-24T09:36:47Z,2024-12-27T15:01:32Z,2024-12-27T15:01:32Z,77.4125,VGOFIN-803-migrate-measure-from-lkml-to-dbt-mart-historic-shipment-legs-revenue-recognition,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,153,-152,https://github.com/vinted/dataverse-vintedgo-looker/pull/1369,False
vinted/dataverse-vintedgo-dbt,3233,feat: add measures to dbt yaml for: mart_historic_shipment_legs_revenue_recognition,0,,jeremychia,MERGED,2024-12-24T09:36:28Z,2024-12-27T15:12:28Z,2024-12-27T15:12:28Z,77.6,VGOFIN-803-migrate-measure-from-lkml-to-dbt-mart-historic-shipment-legs-revenue-recognition,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,1045,157,888,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3233,False
vinted/dataverse-vintedgo-looker,1368,feat: remove custom content tag from measures in mart_historic_shipment_legs_customer_invoices,0,,jeremychia,MERGED,2024-12-24T09:32:36Z,2024-12-27T14:53:18Z,2024-12-27T14:53:18Z,77.345,VGOFIN-802-migrate-measure-from-lkml-to-dbt-mart-historic-shipment-legs-customer-invoices,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,58,-57,https://github.com/vinted/dataverse-vintedgo-looker/pull/1368,False
vinted/dataverse-vintedgo-dbt,3232,feat: add measures to dbt yaml for: mart_historic_shipment_legs_customer_invoices,0,,jeremychia,MERGED,2024-12-24T09:32:24Z,2024-12-27T14:55:02Z,2024-12-27T14:55:02Z,77.37722222222222,VGOFIN-802-migrate-measure-from-lkml-to-dbt-mart-historic-shipment-legs-customer-invoices,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,260,68,192,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3232,False
vinted/dataverse-vintedgo-looker,1367,feat: remove custom content tag from measures in mart_duplicate_invoice_rows,0,,jeremychia,MERGED,2024-12-24T09:25:08Z,2024-12-27T14:38:15Z,2024-12-27T14:38:16Z,77.21861111111112,VGOFIN-801-migrate-measure-from-lkml-to-dbt-mart-duplicate-invoice-rows,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,32,-31,https://github.com/vinted/dataverse-vintedgo-looker/pull/1367,False
vinted/dataverse-vintedgo-dbt,3231,feat: add measures to dbt yaml for: mart_duplicate_invoice_rows,0,,jeremychia,MERGED,2024-12-24T09:24:54Z,2024-12-27T14:43:53Z,2024-12-27T14:43:53Z,77.3163888888889,VGOFIN-801-migrate-measure-from-lkml-to-dbt-mart-duplicate-invoice-rows,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,66,13,53,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3231,False
vinted/dataverse-vintedgo-dbt,3230,feat: add measures to dbt yaml for: mart_d2c_invoice_cost_and_revenue,0,,jeremychia,MERGED,2024-12-24T09:18:23Z,2024-12-27T14:26:09Z,2024-12-27T14:26:09Z,77.12944444444445,VGOFIN-800-migrate-measure-from-lkml-to-dbt-mart-d-2-c-invoice-cost-and-revenue,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,376,60,316,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3230,False
vinted/dataverse-vintedgo-looker,1366,feat: remove custom content tag from measures in mart_d2c_invoice_cost_and_revenue,1,…,jeremychia,MERGED,2024-12-24T09:18:10Z,2024-12-27T14:22:37Z,2024-12-27T14:22:37Z,77.07416666666667,VGOFIN-800-migrate-measure-from-lkml-to-dbt-mart-d-2-c-invoice-cost-and-revenue,main,views|vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,1,78,-77,https://github.com/vinted/dataverse-vintedgo-looker/pull/1366,False
vinted/dataverse-vintedgo-dbt,3229,feat: add measures to dbt yaml for: mart_d2c_compensations,0,,jeremychia,MERGED,2024-12-24T09:14:06Z,2024-12-27T13:02:58Z,2024-12-27T13:02:58Z,75.81444444444445,VGOFIN-799-migrate-measure-from-lkml-to-dbt-mart-d-2-c-compensations,main,vgo_finance,,,1,1,0,jsakalyte,2,2,1,0,110,145,-35,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3229,False
